Rank,Name,Country,Sales,Profit,Assets,Market Value,Year
854,Ameren,United States,6.291,0.815,27.215,17.297,2019
855,Secom,Japan,9.097,0.846,15.893,17.861,2019
856,Brighthouse Financial,United States,8,0.865,207.57,4.801,2019
857,Hilton,United States,8.906,0.764,13.995,25.497,2019
858,Wipro,India,8.379,1.216,11.583,24.781,2019
859,Ita̼sa,Brazil,1.584,2.634,16.312,24.684,2019
860,China Huarong Asset Management,China,14.924,0.237,249.077,8.416,2019
861,Amphenol,United States,8.202,1.205,10.045,31.158,2019
862,Daiichi Sankyo,Japan,8.35,0.602,17.259,28.737,2019
863,JSW Steel,India,12.157,1.331,14.347,10.421,2019
864,Schindler Holding,Switzerland,11.116,0.964,10.12,23.307,2019
865,Power Grid of India,India,4.645,1.272,35.955,14.651,2019
866,Scentre Group,Australia,1.968,1.708,28.776,14.718,2019
867,Seagate Technology,Ireland,11.344,1.676,8.789,14.102,2019
868,OTP Bank,Hungary,4.378,1.177,51.992,11.95,2019
869,Aena,Spain,4.957,1.567,17.032,26.799,2019
870,Akbank,Turkey,8.253,1.17,66.693,5.654,2019
871,SVB Financial Group,United States,2.672,0.974,57.035,12.8,2019
872,Unum,United States,11.615,0.523,62.613,7.766,2019
873,Towngas,Hong Kong,4.985,1.188,16.948,36.205,2019
874,Kuwait Finance House,Kuwait,3.236,0.753,58.522,15.543,2019
875,Future Land Development Holdings,China,8.186,1.003,49.064,7.194,2019
876,Hindalco Industries,India,17.816,0.944,23.656,6.711,2019
877,China Resources Pharmaceutical Group,Hong Kong,24.203,0.515,22.511,9.148,2019
878,Eastman Chemical,United States,10.122,1.08,15.995,11.662,2019
879,HCL Technologies,India,8.418,1.432,7.993,21.521,2019
880,Conagra Brands,United States,8.891,0.621,22.727,14.83,2019
881,CP All,Thailand,15.731,0.616,11.479,21.733,2019
882,Stora Enso,Finland,12.37,1.195,14.688,10.086,2019
883,Bank Leumi,Israel,3.78,0.906,123.277,10.057,2019
884,Lear,United States,21.151,1.139,11.601,9.851,2019
885,Kohl's,United States,20.229,0.8,12.469,11.482,2019
886,MOL Hungarian Oil,Hungary,19.117,1.114,16.433,7.381,2019
887,Xiamen C&D,China,39.074,0.523,35.073,4.089,2019
888,S.F. Holding,China,13.71,0.688,10.431,22.872,2019
889,Zijin Mining Group,China,15.84,0.625,16.441,11.655,2019
890,CapitaLand,Singapore,4.386,1.306,47.43,11.175,2019
891,Steinhoff International,Netherlands,14.604,1.276,24.398,0.544,2019
892,Inpex,Japan,8.426,0.449,43.945,13.801,2019
893,China National Nuclear Power,China,5.487,0.649,46.449,14.718,2019
894,GF Securities,China,3.085,0.66,56.674,16.981,2019
895,Zoetis,United States,5.825,1.428,10.777,47.45,2019
896,Halkbank,Turkey,8.324,0.919,78.04,1.329,2019
897,Pembina Pipeline,Canada,5.827,0.986,19.523,19.013,2019
898,ASE Technology Holding,Taiwan,12.306,0.838,17.353,10.209,2019
899,TDK,Japan,12.493,0.676,18.432,11.072,2019
900,Taisei,Japan,14.487,0.978,15.213,9.309,2019
901,Shenwan Hongyuan Group,China,2.247,0.629,50.647,18.654,2019
902,Weyerhaeuser,United States,7.476,0.748,17.249,19.632,2019
903,Kajima,Japan,17.243,1.012,17.733,7.3,2019
904,Banque Saudi Fransi,Saudi Arabia,2.301,0.882,50.703,13.065,2019
905,Cheniere Energy,United States,7.972,0.471,31.987,16.73,2019
906,STMicroelectronics,Switzerland,9.68,1.294,10.867,16.76,2019
907,L3 Technologies,United States,10.244,0.771,13.518,17.027,2019
908,VakifBank,Turkey,7.792,1.026,69.528,1.839,2019
909,Randstad Holding,Netherlands,28.092,0.831,11.361,10.131,2019
910,South32,Australia,7.857,1.419,15.12,12.497,2019
911,United Rentals,United States,8.43,1.088,18.586,10.716,2019
912,Braskem,Brazil,15.863,0.784,15.273,9.742,2019
913,Mediobanca,Italy,3.521,1.03,84.414,9.384,2019
914,Arrow Electronics,United States,29.677,0.716,17.784,7.237,2019
915,Marathon Oil,United States,5.902,1.096,21.321,14.445,2019
916,Obayashi,Japan,18.221,0.87,20.214,6.914,2019
917,RiseSun Real Estate Development,China,8.136,1.143,33.174,7.289,2019
918,Hormel Foods,United States,9.575,0.95,8.155,21.636,2019
919,Alliance Data Systems,United States,7.791,0.963,30.388,8.617,2019
920,Franklin Resources,United States,5.983,1.602,13.951,17.986,2019
921,China Hongqiao Group,China,13.645,0.808,25.741,7.049,2019
922,Hershey,United States,7.791,1.178,7.703,23.741,2019
923,CMS Energy,United States,6.873,0.657,24.529,15.269,2019
924,Aluminum Corp of China,China,26.912,0.137,29.274,10.397,2019
925,Severstal,Russia,8.563,2.055,5.969,13.556,2019
926,Dubai Islamic Bank,United Arab Emirates,3.146,1.203,60.897,9.184,2019
927,BAIC Motor,China,23.008,0.661,25.057,6.406,2019
928,Julius Baer Group,Switzerland,4.194,0.751,104.381,10.327,2019
929,Roper Technologies,United States,5.191,0.944,15.25,36.234,2019
930,Swatch Group,Switzerland,8.66,0.863,13.858,16.26,2019
931,Snam,Italy,2.932,1.133,25.861,16.508,2019
932,Norsk Hydro,Norway,19.581,0.542,18.692,9.375,2019
933,AntarChile,Chile,23.975,0.666,24.026,6.404,2019
934,Suntory Beverage & Food,Japan,11.719,0.725,14.031,13.353,2019
935,Fortescue Metals Group,Australia,6.757,0.856,18.086,16.462,2019
936,MTN Group,South Africa,10.154,0.658,17.004,13.464,2019
937,TCL,China,17.045,0.524,28.076,7.7,2019
938,China Merchants Securities,China,2.105,0.665,44.414,16.735,2019
939,Quanta Computer,Taiwan,34.091,0.501,21.455,7.599,2019
940,KT,South Korea,21.317,0.626,28.848,5.897,2019
941,Shanghai Pharmaceuticals,China,23.965,0.59,18.48,8.027,2019
942,Scor,France,16.869,0.38,48.289,8.097,2019
943,Bankia,Spain,4.322,0.829,234.601,8.286,2019
944,Dollar Tree,United States,22.823,-1.591,13.667,25.886,2019
945,Origin Energy,Australia,11.201,0.912,17.273,9.217,2019
946,Shengjing Bank,China,7.02,0.78,143.671,3.657,2019
947,Ball,United States,11.633,0.454,16.554,19.552,2019
948,China Gezhouba,China,15.038,0.704,31.783,5.226,2019
949,Yum! Brands,United States,5.688,1.542,4.13,31.606,2019
950,Air France-KLM,France,31.278,0.483,33.217,5.345,2019
951,Amadeus IT Group,Spain,5.823,1.183,11.656,33.339,2019
952,AGC,Japan,13.789,0.811,20.378,7.533,2019
953,Arch Capital Group,Bermuda,5.613,0.755,31.243,13.126,2019
954,CDW,United States,16.241,0.643,7.168,15.419,2019
955,Tenaris,Luxembourg,7.666,0.876,14.251,17.309,2019
956,Bank of Ireland,Ireland,5.882,0.731,141.372,7.189,2019
957,Logan Property Holdings,China,6.793,1.222,24.775,9.057,2019
958,Arconic,United States,14.014,0.642,18.693,9.08,2019
959,Bank Hapoalim,Israel,4.144,0.722,123.349,9.532,2019
960,Beiersdorf,Germany,8.533,0.859,10.236,23.748,2019
961,IQVIA,United States,10.413,0.259,22.549,26.285,2019
962,Vertex Pharmaceuticals,United States,3.042,2.096,6.246,42.991,2019
963,Alstom,France,9.759,0.981,15.868,10.216,2019
964,AvalonBay Communities,United States,2.278,0.972,18.38,27.203,2019
965,CEZ Group,Czech Republic,8.338,0.475,32.334,12.569,2019
966,Fiserv,United States,5.823,1.187,11.262,33.351,2019
967,B̢loise Group,Switzerland,7.282,0.535,81.556,8.02,2019
968,China Grand Automotive Services,China,25.762,0.632,19.839,6.774,2019
969,Mylan,United Kingdom,11.428,0.353,32.735,13.845,2019
970,Bank of East Asia,Hong Kong,3.953,0.74,107.218,9.434,2019
971,Qurate Retail Group,United States,14.07,0.916,18.19,7.296,2019
972,Krung Thai Bank,Thailand,4.891,0.881,84.278,8.478,2019
973,Mahindra & Mahindra,India,15.189,0.833,,12.252,2019
974,CGI Group,Canada,8.991,0.901,9.425,19.494,2019
975,Cemex,Mexico,14.401,0.545,28.061,7.438,2019
976,Altice USA,United States,9.567,0.019,34.51,16.366,2019
977,Cosco Shipping,China,18.082,0.18,33.23,9.884,2019
978,Sharp,Japan,21.453,0.706,17.889,6.961,2019
979,WW Grainger,United States,11.221,0.776,5.873,17.136,2019
980,Leonardo,Italy,14.44,0.6,29.172,6.861,2019
981,Gap,United States,16.58,1.003,8.049,9.843,2019
982,American Financial Group,United States,6.822,0.53,63.963,8.964,2019
983,Uni-President,Taiwan,14.308,0.578,13.246,13.1,2019
984,Korea Gas,South Korea,23.791,0.459,35.571,3.53,2019
985,Cenovus Energy,Canada,16.081,-2.229,26.254,12.406,2019
986,CenterPoint Energy,United States,10.499,0.368,27.682,15.189,2019
987,Motorola Solutions,United States,7.344,0.967,9.409,23.573,2019
988,SMC,Japan,5.398,1.191,12.381,27.516,2019
989,Meituan Dianping,China,9.803,-17.154,17.575,40.36,2019
990,T Rowe Price,United States,5.373,1.794,7.786,25.067,2019
991,Agile Group Holdings,China,8.478,1.081,33.565,6.231,2019
992,TUI,Germany,23.242,0.825,16.348,6.481,2019
993,Expedia Group,United States,11.223,0.406,18.033,18.522,2019
994,Public Storage,United States,2.906,1.705,10.928,37.917,2019
995,Guangzhou Rural Commercial Bank,China,5.568,0.989,111.174,6.014,2019
996,Zions Bancorp,United States,3.034,0.884,68.941,8.805,2019
997,Shiseido,Japan,9.913,0.556,9.202,29.688,2019
998,C.H. Robinson,United States,16.631,0.665,4.427,12.361,2019
999,WR Berkley,United States,7.737,0.641,24.397,10.679,2019
1000,Samsung SDI,South Korea,8.322,0.637,17.342,13.38,2019
1001,ZTE,China,12.801,-1.106,18.84,20.039,2019
1002,Voya Financial,United States,8.637,0.37,155.812,8.086,2019
1003,Arab National Bank,Saudi Arabia,2.176,0.883,47.528,10,2019
1004,Centrica,United Kingdom,39.583,0.244,28.088,7.838,2019
1005,Financiere de l'Odet,France,27.163,0.145,60.989,4.362,2019
1006,Wens Foodstuff Group,China,8.64,0.598,7.858,30.801,2019
1007,Electronic Arts,United States,5.316,1.417,8.857,27.904,2019
1008,Bank Of Hangzhou,China,5.212,0.81,126.441,6.863,2019
1009,GS Holdings,South Korea,15.86,0.821,20.282,4.413,2019
1010,Pgnig Group,Poland,11.412,0.889,14.18,9.19,2019
1011,HollyFrontier,United States,17.72,1.094,11.062,8.084,2019
1012,DSV,Denmark,12.513,0.633,5.946,15.451,2019
1013,Intuitive Surgical,United States,3.724,1.128,7.847,60.918,2019
1014,Legrand,France,7.075,0.91,11.782,19.271,2019
1015,Inner Mongolia Baotou Steel,China,10.205,0.452,21.501,12.51,2019
1016,En+ Group Plc Sponsored GDR RegS,United Kingdom,12.378,0.967,21.282,4.571,2019
1017,Sany Heavy Industry,China,8.387,0.924,10.928,16.37,2019
1018,BDO Unibank,Philippines,3.389,0.621,57.487,11.157,2019
1019,China Gas Holdings,Hong Kong,7.767,0.884,11.951,16.43,2019
1020,Aeroports de Paris,France,5.283,0.72,18.367,19.95,2019
1021,Diamondback Energy,United States,2.178,0.846,21.596,17.635,2019
1022,Asr Nederland,Netherlands,6.893,0.726,66.783,6.327,2019
1023,NEC,Japan,26.329,0.325,25.164,8.728,2019
1024,Db Insurance,South Korea,13.141,0.484,45.083,3.836,2019
1025,JM Smucker,United States,7.717,0.626,16.928,13.729,2019
1026,Schaeffler,Germany,16.801,1.039,14.613,6.345,2019
1027,Zimmer Biomet,United States,7.933,-0.379,24.127,24.55,2019
1028,China Jinmao,Hong Kong,5.938,0.797,39.565,7.966,2019
1029,Hengli Petrochemical,China,9.029,0.502,18.242,13.391,2019
1030,ALFA,Mexico,19.048,0.683,18.779,5.467,2019
1031,Shanghai Construction,China,25.408,0.42,31.449,5.193,2019
1032,Qatar Islamic Bank,Qatar,1.376,0.717,42.667,10.921,2019
1033,CJ Cheiljedang,South Korea,16.965,0.795,17.474,4.481,2019
1034,Turkish Airlines,Turkey,12.959,0.834,20.503,3.407,2019
1035,Thomson Reuters,Canada,5.502,0.533,17.047,30.061,2019
1036,Investor AB,Sweden,4.652,-0.259,46.972,36.079,2019
1037,Adecco,Switzerland,28.163,0.544,11.109,9.692,2019
1038,Rockwell Automation,United States,6.72,0.852,5.935,22.704,2019
1039,Moody's,United States,4.443,1.31,9.526,35.696,2019
1040,Datang International Power,China,13.915,0.197,41.935,8.23,2019
1041,Accor,France,4.259,2.634,14.766,11.952,2019
1042,IndusInd Bank,India,3.416,0.559,34.022,15.336,2019
1043,Intact Financial,Canada,8.037,0.545,20.206,11.562,2019
1044,J Sainsbury,United Kingdom,38.9,0.362,29.395,6.537,2019
1045,Thai Beverage,Thailand,7.944,0.713,12.806,15.28,2019
1046,Yamaha Motor,Japan,15.149,0.845,13.065,7.591,2019
1047,Cintas,United States,6.768,0.834,7.434,22.345,2019
1048,Beijing Enterprises,Hong Kong,8.646,0.967,22.287,6.805,2019
1049,Gallagher,United States,6.787,0.634,16.334,14.896,2019
1050,Continental Resources,United States,4.734,0.988,15.874,18.78,2019
1051,Daito Trust Construction,Japan,14.246,0.764,7.456,10.187,2019
1052,China Shipbuilding Industry,China,6.483,0.175,30.054,23.033,2019
1053,Shin Kong Financial,Taiwan,13.129,0.323,118.697,3.433,2019
1054,BBMG,China,12.034,0.503,39.075,6.217,2019
1055,MediaTek,Taiwan,7.895,0.688,13.106,14.964,2019
1056,Onex,Canada,25.131,-0.659,45.417,5.963,2019
1057,Tokyu,Japan,10.434,0.493,21.617,9.517,2019
1058,WellCare Health Plans,United States,20.414,0.44,11.87,12.691,2019
1059,Mitsubishi UFJ Lease,Japan,7.798,0.626,52.042,4.567,2019
1060,Celanese,United States,7.155,1.207,9.313,13.448,2019
1061,Hesteel,China,17.119,0.458,29.98,5.59,2019
1062,Interactive Brokers Group,United States,2.522,0.172,63.526,22.793,2019
1063,Sumitomo Metal Mining,Japan,8.612,0.847,15.962,8.874,2019
1064,Japan Exchange Group,Japan,1.133,0.468,501.383,8.78,2019
1065,Mohawk Industries,United States,9.984,0.858,13.099,9.543,2019
1066,Sojitz,Japan,16.963,0.596,21.172,4.288,2019
1067,Investec,United Kingdom,5.962,0.716,73.206,6.315,2019
1068,NetApp,United States,6.195,1.044,8.418,19.187,2019
1069,Yum China Holdings,China,8.415,0.708,4.61,17.144,2019
1070,Melrose Industries Plc,United Kingdom,11.474,-0.633,25.133,12.426,2019
1071,Universal Health,United States,10.772,0.779,11.265,11.343,2019
1072,Gecina,France,1.13,1.186,22.53,10.843,2019
1073,Restaurant Brands International,Canada,5.357,0.612,20.141,17.093,2019
1074,Dexia,Belgium,11.049,-0.5587,196.545,0.009,2019
1075,Norwegian Cruise Line Holdings,United States,6.055,0.955,15.206,12.26,2019
1076,Sika,Switzerland,7.24,0.698,6.474,21.2,2019
1077,Zhejiang Zheneng Electric Power,China,8.592,0.66,16.107,10.081,2019
1078,Singapore Airlines,Singapore,12.055,0.491,20.184,8.599,2019
1079,Technipfmc,United Kingdom,12.556,-1.922,25.004,11.006,2019
1080,BCI-Banco Credito,Chile,3.642,0.616,59.582,9.347,2019
1081,SDIC Power Holdings,China,6.053,0.66,32.147,8.593,2019
1082,Dassault Aviation,France,6.039,0.676,19.494,12.121,2019
1083,First Financial Holding,Taiwan,2.894,0.575,95.494,8.542,2019
1084,Barrick Gold,Canada,7.259,-1.575,22.631,23.192,2019
1085,Shimizu,Japan,14.671,0.766,15.986,6.542,2019
1086,Vistra Energy,United States,10.059,-0.054,26.024,12.638,2019
1087,Invesco,United States,5.231,0.856,30.978,8.65,2019
1088,Mosaic,United States,9.587,0.47,20.119,10.443,2019
1089,Oi,Brazil,6.033,6.726,16.884,2.474,2019
1090,Jiangsu Yanghe Brewery,China,3.064,1.236,6.566,27.418,2019
1091,Klepierre,France,1.382,0.823,29.216,10.65,2019
1092,SM Investments,Philippines,8.538,,18.951,21.639,2019
1093,Harris,United States,6.442,0.853,9.852,19.54,2019
1094,Agilent Technologies,United States,4.987,1.14,8.952,24.185,2019
1095,Altice Europe,Netherlands,16.818,-0.393,51.82,3.405,2019
1096,Joint Stock Commercial Bank for Foreign Trade of Vietnam,Vietnam,3.066,0.562,46.304,10.853,2019
1097,Kyushu Electric Power,Japan,18.302,0.36,42.502,4.895,2019
1098,Markel,United States,7.269,-0.133,33.755,14.07,2019
1099,Welltower,United States,4.702,0.389,30.342,29.269,2019
1100,Twitter,United States,3.042,1.206,10.167,26.416,2019
1101,Kerry Group,Ireland,7.795,0.638,9.515,19.232,2019
1102,Angang Steel,China,15.103,1.063,13.112,6.029,2019
1103,Hoya,Japan,5.073,1.017,6.56,25.228,2019
1104,Illumina,United States,3.332,0.826,6.959,46.868,2019
1105,Mondi,United Kingdom,8.824,0.973,9.193,10.901,2019
1106,Steel Dynamics,United States,11.822,1.258,7.704,7.571,2019
1107,Bajaj Finserv,India,5.529,0.448,24.867,17.362,2019
1108,Boston Properties,United States,2.708,0.583,20.256,20.549,2019
1109,Insurance Australia Group,Australia,5.491,0.651,20.251,12.792,2019
1110,American Water Works,United States,3.44,0.567,22.216,18.9,2019
1111,Goodyear,United States,15.475,0.693,16.872,4.764,2019
1112,Banco de Sabadell,Spain,7.785,0.387,254.148,6.367,2019
1113,Knorr-Bremse,Germany,7.033,0.743,7.113,18.088,2019
1114,Annaly Capital Management,United States,1.967,0.054,105.788,14.415,2019
1115,Helvetia Holding,Switzerland,9.348,0.442,59.16,6.22,2019
1116,LG Display,South Korea,22.114,-0.188,29.733,6.845,2019
1117,Harbin Bank,China,4.82,0.838,89.691,2.579,2019
1118,Alinma Bank,Saudi Arabia,1.584,0.671,32.344,10.569,2019
1119,Grupo Inbursa,Mexico,4.05,0.889,25.866,10.2,2019
1120,AGL Energy,Australia,9.485,0.937,10.713,10.22,2019
1121,E.Sun Financial,Taiwan,2.243,0.566,74.431,8.427,2019
1122,Paychex,United States,3.663,1.033,10.363,29.323,2019
1123,AerCap Holdings,Ireland,4.747,1.016,43.209,7.05,2019
1124,Rongsheng Petrochemical,China,13.792,0.243,17.684,12.498,2019
1125,Bunge,United States,45.745,0.267,19.425,7.233,2019
1126,Meiji Holdings,Japan,11.361,0.656,9.343,11.265,2019
1127,Bankinter,Spain,2.616,0.621,87.453,7.424,2019
1128,Westlake Chemical,United States,8.635,0.99,11.602,9.671,2019
1129,Grifols,Spain,5.293,0.704,14.263,18.481,2019
1130,KLA-Tencor,United States,4.302,1.421,5.605,20.327,2019
1131,Monster Beverage,United States,3.807,0.993,4.653,29.982,2019
1132,Darden Restaurants,United States,8.415,0.68,5.698,14.372,2019
1133,Ferrovial,Spain,6.768,-0.564,27.986,17.253,2019
1134,Encana,Canada,5.528,1.086,15.344,10.804,2019
1135,Taiwan Cooperative Financial,Taiwan,2.637,0.518,114.139,8.09,2019
1136,Industries Qatar,Qatar,1.59,1.381,10.18,20.769,2019
1137,Clorox,United States,6.244,0.79,5.073,19.671,2019
1138,Lonza Group,Switzerland,5.663,0.571,14.122,21.786,2019
1139,Hankyu Hanshin Holdings,Japan,7.201,0.614,22.299,8.761,2019
1140,Ternium,Luxembourg,11.547,1.5,12.546,5.263,2019
1141,Tohoku Electric Power,Japan,19.683,0.255,38.182,5.997,2019
1142,BorgWarner,United States,10.532,0.931,10.095,9.135,2019
1143,Attijariwafa Bank,Morocco,4.128,0.608,53.26,8.732,2019
1144,Ulta Beauty,United States,6.717,0.659,3.279,20.633,2019
1145,CIFI Holdings Group,China,6.382,0.843,35.111,5.563,2019
1146,Samsung SDS,South Korea,9.118,0.572,7.182,15.783,2019
1147,Molina Healthcare,United States,18.89,0.707,7.154,7.558,2019
1148,Saudi Arabian Mining,Saudi Arabia,3.786,0.493,26.132,18.01,2019
1149,Interpublic Group,United States,9.714,0.619,15.62,8.764,2019
1150,Skanska,Sweden,19.737,0.525,13.117,7.729,2019
1151,Amcor,Australia,9.358,0.658,8.868,12.726,2019
1152,Guosen Securities,China,1.363,0.481,29.921,16.07,2019
1153,SGS,Switzerland,6.852,0.657,6.155,19.801,2019
1154,Tokyo Century,Japan,9.539,0.51,36.376,4.843,2019
1155,Evergy,United States,4.276,0.535,27.568,14.264,2019
1156,PVH,United States,9.657,0.746,11.864,9.934,2019
1157,Host Hotels & Resorts,United States,5.524,1.087,12.09,13.993,2019
1158,Saputo,Canada,10.037,0.587,7.359,13.325,2019
1159,Whirlpool,United States,21.037,-0.183,18.347,8.847,2019
1160,TransDigm Group,United States,3.956,0.821,12.389,24.824,2019
1161,Kobe Steel,Japan,17.658,0.474,21.278,2.83,2019
1162,Voestalpine,Austria,15.792,0.592,17.446,6.11,2019
1163,Aramark,United States,16.09,0.526,13.739,7.795,2019
1164,China Galaxy Securities,China,2.442,0.435,36.611,15.139,2019
1165,China International Marine,China,13.972,0.504,23.195,5.229,2019
1166,CJ Corporation,South Korea,26.827,0.251,28.437,3.085,2019
1167,Jeronimo Martins,Portugal,20.453,0.473,7.613,9.927,2019
1168,Terna,Italy,2.592,0.834,19.618,12.077,2019
1169,PulteGroup,United States,10.188,1.011,10.173,8.433,2019
1170,China Development Financial,Taiwan,10.371,0.26,88.422,4.708,2019
1171,China Resources Power,Hong Kong,9.817,0.504,26.595,6.908,2019
1172,Bank Pekao,Poland,2.589,0.633,50.866,8.06,2019
1173,Covivio,France,1.489,0.884,27.95,8.839,2019
1174,Oriental Land,Japan,4.658,0.78,8.761,36.539,2019
1175,Xilinx,United States,2.904,0.811,5.355,34.164,2019
1176,Schroders,United States,3.539,0.673,25.006,11.37,2019
1177,Wynn Resorts,United States,6.718,0.584,13.302,15.332,2019
1178,Bank of Tianjin,China,5.034,0.641,96.034,3.552,2019
1179,GD Power Development,China,9.746,0.207,39.692,8.235,2019
1180,Equinix,United States,5.095,0.365,20.245,37.532,2019
1181,UBI Banca,Italy,5.59,0.502,143.244,3.602,2019
1182,Cosmo Energy Holdings,Japan,25.325,0.482,16.237,1.707,2019
1183,UCB,Belgium,5.465,0.933,12.019,14.932,2019
1184,3i Group,United Kingdom,0.59,2.043,10.923,13.671,2019
1185,Yara International,Norway,12.949,0.165,16.656,11.923,2019
1186,GAIL India,India,8.453,0.744,9.64,11.445,2019
1187,Givaudan,Switzerland,5.648,0.677,9.402,23.337,2019
1188,Hyundai Steel,South Korea,18.882,0.362,29.848,5.651,2019
1189,Inter Rao,Russia,15.322,1.127,10.709,4.399,2019
1190,Ferrari,Italy,4.035,0.926,5.546,25.179,2019
1191,Industrial Alliance Insurance,Canada,8.085,0.489,45.789,4.32,2019
1192,Vienna Insurance Group,Austria,11.902,0.307,57.188,3.634,2019
1193,Petronas Chemicals,Malaysia,4.851,1.234,9.042,17.246,2019
1194,Terumo,Japan,5.303,0.824,10.298,21.092,2019
1195,Newmont Mining,United States,7.262,0.341,20.715,17.599,2019
1196,Masco,United States,8.359,0.729,5.393,11.784,2019
1197,Ricoh,Japan,18.44,-0.924,24.263,7.282,2019
1198,Top Frontier Investment Holdings,Philippines,19.001,0.181,32.394,1.717,2019
1199,Punjab National Bank,India,8.936,-1.882,119.438,4.94,2019
1200,Edwards Lifesciences,United States,3.723,0.722,5.324,36.889,2019
1201,Pegatron,Taiwan,44.438,0.369,19.011,5.157,2019
1202,Indorama Ventures,Thailand,10.739,0.786,11.646,8.379,2019
1203,Bank Of Guiyang,China,3.77,0.776,73.31,5.005,2019
1204,S-Oil,South Korea,23.138,0.234,14.299,9.686,2019
1205,Arkema,France,10.401,0.834,11.626,8.127,2019
1206,Airports of Thailand,Thailand,1.897,0.783,5.787,30.858,2019
1207,NRG Energy,United States,10.128,0.597,10.628,11.438,2019
1208,Dassault Systemes,France,4.103,0.672,9.115,39.203,2019
1209,Experian,Ireland,4.834,0.804,7.912,25.789,2019
1210,US Steel,United States,14.193,1.115,10.982,2.846,2019
1211,Advanced Info Service,Thailand,5.254,0.918,8.925,17.889,2019
1212,Expeditors International,United States,8.138,0.618,3.346,13.822,2019
1213,Jiangsu Hengrui Medicine,China,2.728,0.642,3.45,42.029,2019
1214,Hess,United States,6.381,-0.282,21.433,19.958,2019
1215,HAL Trust,Monaco,9.858,0.183,18.834,12.565,2019
1216,LG Household & Health Care,South Korea,6.131,0.62,4.728,20.72,2019
1217,Grasim Industries,India,10.156,0.197,32.395,8.207,2019
1218,Phoenix Group Holdings,United Kingdom,-9.14,0.489,283.13,6.699,2019
1219,Assa Abloy,Sweden,9.66,0.316,12.02,25.123,2019
1220,Charoen Pokphand Foods,Thailand,16.764,0.456,19.29,4.613,2019
1221,Worldpay,United States,3.925,0.013,24.889,34.617,2019
1222,Yuanta Financial Holding,Taiwan,4.145,0.619,74.41,6.755,2019
1223,Concordia Financial Group,Japan,2.768,0.567,168.792,4.849,2019
1224,SKF Group,Sweden,9.851,0.837,9.832,8.698,2019
1225,Genworth Financial,United States,8.609,0.119,100.923,1.887,2019
1226,Bank of Baroda,India,8.37,-0.293,112.83,6.228,2019
1227,Jiangxi Copper,China,32.428,0.372,14.995,7.226,2019
1228,Bank of Changsha,China,3.329,0.677,76.704,5.675,2019
1229,China Mengniu Dairy,Hong Kong,10.442,0.461,9.68,14.15,2019
1230,Grupo Elektra,Mexico,5.382,0.766,14.085,12.673,2019
1231,HCP,United States,1.847,1.058,12.719,14.257,2019
1232,Equity Residential,United States,2.56,0.4,20.394,27.771,2019
1233,Shionogi,Japan,3.138,1.118,6.55,17.428,2019
1234,Foshan Haitian Flavouring and Food,China,2.546,0.66,2.936,34.752,2019
1235,Quest Diagnostics,United States,7.531,0.733,11.003,11.54,2019
1236,Ayala,Philippines,5.247,0.593,21.049,10.976,2019
1237,China International Capital,China,2.792,0.519,40.115,9.417,2019
1238,Magnitogorsk Iron & Steel,Russia,8.203,1.316,7.249,7.723,2019
1239,Ashtead Group,United Kingdom,5.679,0.984,10.788,13.292,2019
1240,Bank Of Chengdu,China,2.783,0.688,70.344,5.14,2019
1241,Brown-Forman,United States,3.309,0.786,5.163,25.212,2019
1242,Hunan Valin Steel,China,13.687,1.024,10.958,3.729,2019
1243,Delta Electronics,Taiwan,7.86,0.603,8.522,13.561,2019
1244,East West Bancorp,United States,1.807,0.704,41.113,7.212,2019
1245,New Residential Investment,United States,2.367,0.964,31.715,6.942,2019
1246,Fastenal,United States,5.089,0.772,3.652,20.351,2019
1247,Power Finance,India,4.2,0.907,44.187,4.513,2019
1248,Henry Schein,United States,13.202,0.536,8.501,9.192,2019
1249,FleetCor Technologies,United States,2.433,0.811,11.202,21.586,2019
1250,Hexagon,Sweden,4.438,0.862,11.07,20.263,2019
1251,Dai Nippon Printing,Japan,12.746,0.508,15.765,7.06,2019
1252,Metro Group,Germany,32.303,0.37,17.897,6.079,2019
1253,Goodman Group,Australia,1.386,1.109,10.021,16.487,2019
1254,Torchmark,United States,4.352,0.713,23.096,9.789,2019
1255,Ctrip.com International,China,4.674,0.201,27.066,24.569,2019
1256,China Life Insurance (Taiwan),Taiwan,10.045,0.338,55.675,3.293,2019
1257,McCormick,United States,5.403,0.659,10.228,20.379,2019
1258,Storebrand,Norway,6.386,0.453,66.682,4.012,2019
1259,HNA Technology,China,49.622,0.113,17.597,1.682,2019
1260,Apache,United States,7.343,0.04,21.582,13.484,2019
1261,Brenntag,Germany,14.806,0.544,8.906,8.375,2019
1262,RSA Insurance Group,United Kingdom,9.358,0.447,22.953,7.315,2019
1263,NVR,United States,7.032,0.797,3.166,11.186,2019
1264,Skyworks Solutions,United States,3.788,1.133,4.739,15.57,2019
1265,China International Travel Service,China,6.284,0.509,3.788,22.78,2019
1266,Johnson Matthey,United Kingdom,19.828,0.448,6.602,8.651,2019
1267,Hua Nan Financial,Taiwan,2.331,0.485,87.328,7.187,2019
1268,Huntington Ingalls Industries,United States,8.176,0.836,6.776,9.202,2019
1269,Unicharm,Japan,6.232,0.556,7.25,19.423,2019
1270,China Molybdenum,China,3.79,0.712,14.742,14.375,2019
