Rank,Name,Country,Sales,Profit,Assets,Market Value,Year
837,TD Ameritrade Holding,United States,3.369,0.846,28.834,20.274,2017
838,Sanlam,South Africa,5.813,0.6549,48.78,9.459,2017
839,Daiichi Sankyo,Japan,8.856,0.5498,17.035,15.466,2017
840,Norsk Hydro,Norway,9.758,0.7606,15.195,11.854,2017
841,Williams,United States,7.499,-0.424,47.926,25.064,2017
842,Guangzhou Automobile Group,China,7.193,0.9527,11.813,19.217,2017
843,American Financial Group,United States,6.397,0.649,55.731,8.203,2017
844,NXP Semiconductors,Netherlands,9.498,0.2,24.898,36.175,2017
845,China National Nuclear Power,China,4.247,0.6272,41.431,16.967,2017
846,Athene Holding,Bermuda,4.137,0.805,86.72,9.842,2017
847,Woodside Petroleum,Australia,4.073,0.8655,24.753,20.858,2017
848,Boston Scientific,United States,8.386,0.347,18.096,33.745,2017
849,Raiffeisen Bank International,Austria,6.806,0.5125,117.988,7.333,2017
850,AMP,Australia,9.738,-0.2557,101.417,11.402,2017
851,Formosa Plastics,Taiwan,5.585,1.2172,13.452,19.021,2017
852,China Steel,Taiwan,9.087,0.4973,20.979,12.819,2017
853,Bank of Ireland,Ireland,4.348,0.7965,129.87,8.418,2017
854,China Gezhouba,China,14.908,0.5111,21.761,8.464,2017
855,B̢loise Group,Switzerland,9.095,0.5429,78.909,6.337,2017
856,Rakuten,Japan,7.196,0.3497,39.479,15.207,2017
857,Ameren,United States,6.076,0.653,24.699,13.228,2017
858,Symantec,United States,3.777,2.044,16.76,19.066,2017
859,Yara International,Norway,11.341,0.7573,14,10.717,2017
860,Assa Abloy,Sweden,8.362,0.7769,10.488,22.641,2017
861,Shengjing Bank,China,5.875,1.0346,130.304,5.245,2017
862,Aena,Spain,4.104,1.2878,16.363,24.302,2017
863,Mega Financial Holding,Taiwan,2.486,0.6963,103.006,10.636,2017
864,Shanghai International Port,China,4.681,1.0445,16.805,20.155,2017
865,Tokyo Gas,Japan,15.009,0.4645,18.166,10.144,2017
866,Mohawk Industries,United States,8.959,0.9302,10.231,16.967,2017
867,Ooredoo Telecom,Qatar,8.927,0.6022,24.857,9.107,2017
868,China Galaxy Securities,China,2.715,0.7744,35.381,16.137,2017
869,Unipol Gruppo,Italy,18.449,0.3646,96.002,2.864,2017
870,Quanta Computer,Taiwan,27.72,0.4694,18.227,7.867,2017
871,Lam Research,United States,6.384,0.999,11.521,21.056,2017
872,China Merchants Securities,China,2.767,0.812,34.975,15.146,2017
873,Bank of Jinzhou,China,4.112,1.2228,77.568,7.855,2017
874,Entergy,United States,10.772,-0.5645,45.904,13.683,2017
875,Canadian Pacific Railway,Canada,4.704,1.2069,14.523,22.034,2017
876,JM Smucker,United States,7.416,0.6699,15.812,15.066,2017
877,NEC,Japan,24.541,0.6034,21.29,6.196,2017
878,Kingfisher,United Kingdom,14.962,0.8131,12.874,8.96,2017
879,Lear,United States,18.562,0.9751,9.901,9.23,2017
880,Taisei,Japan,13.35,0.9152,13.738,8.41,2017
881,Kajima,Japan,16.145,0.8753,15.749,6.882,2017
882,Sandvik,Sweden,9.525,0.6432,11.477,18.511,2017
883,DP World,United Arab Emirates,4.232,1.0243,20.751,17.986,2017
884,Pegatron,Taiwan,35.897,0.5997,13.775,7.509,2017
885,Power Grid of India,India,3.233,0.9187,27.827,15.907,2017
886,Obayashi,Japan,16.695,0.7669,17.295,6.744,2017
887,Zimmer Biomet,United States,7.684,0.3,26.684,24.123,2017
888,Devon Energy,United States,10.518,-3.315,25.913,22.316,2017
889,Hormel Foods,United States,9.511,0.8901,6.366,18.115,2017
890,Julius Baer Group,Switzerland,3.274,0.6287,94.66,11.127,2017
891,S.f. Holding,China,8.622,0.6292,6.36,34.367,2017
892,Schindler Holding,Switzerland,9.829,0.7755,8.169,19.819,2017
893,AvalonBay Communities,United States,2.019,1.0314,17.867,25.402,2017
894,Cencosud,Chile,15.288,0.5734,15.634,8.989,2017
895,JBS,Brazil,48.878,0.1079,31.59,8.194,2017
896,Uniper,Germany,74.43,-3.5586,63.172,6.147,2017
897,Suning Appliance,China,22.278,0.106,19.738,14.777,2017
898,Yahoo!,United States,5.176,-0.2143,48.083,44.419,2017
899,L3 Technologies,United States,10.511,0.71,11.865,12.901,2017
900,CEZ Group,Czech Republic,8.266,0.5844,24.625,9.19,2017
901,PKO Bank Polski,Poland,3.811,0.7285,68.412,10.5,2017
902,Alliance Data Systems,United States,7.138,0.4324,25.514,14.039,2017
903,AerCap Holdings,Ireland,5.005,1.0466,41.62,7.646,2017
904,Genuine Parts,United States,15.34,0.6872,8.859,13.333,2017
905,Fortis (Canada),Canada,5.161,0.4981,36.666,13.622,2017
906,Infineon Technologies,Germany,7.26,0.8319,10.109,22.545,2017
907,Klepierre,France,1.549,1.3178,25.67,12.398,2017
908,Randstad Holding,Netherlands,22.881,0.6504,9.983,10.272,2017
909,Skanska,Sweden,16.978,0.6683,11.967,9.297,2017
910,Raymond James Financial,United States,5.74,0.5683,31.669,10.894,2017
911,Gemdale,China,7.912,0.9484,22.107,7.347,2017
912,Invesco,United States,4.755,0.8293,25.734,12.256,2017
913,DSM,Netherlands,8.761,0.7179,13.849,12.054,2017
914,Ageas,Belgium,12.863,0.03,107.692,7.966,2017
915,Zhejiang Zheneng Electric Power,China,6.027,1.1006,15.773,11.356,2017
916,Mahindra & Mahindra,India,10.659,0.4905,16.361,11.758,2017
917,Swatch Group,Switzerland,7.667,0.5826,12.895,19.271,2017
918,Huishang Bank,China,5.332,1.0344,108.622,5.347,2017
919,Vornado Realty,United States,2.643,0.9068,20.815,19.223,2017
920,Everest Re Group,Bermuda,5.794,0.9858,21.322,9.511,2017
921,Bank Hapoalim,Israel,4.359,0.6846,116.432,7.923,2017
922,Shimao Property Holdings,Hong Kong,9.109,0.781,37.687,5.649,2017
923,Saudi British Bank,Saudi Arabia,2.193,1.0384,49.591,8.799,2017
924,Bank Negara Indonesia,Indonesia,4.357,0.8525,44.76,9.064,2017
925,Inner Mongolia Yili,China,9.06,0.8522,5.65,16.399,2017
926,Asr Nederland,Netherlands,7.527,0.729,59.4,4.268,2017
927,Beiersdorf,Germany,7.469,0.7843,8.042,24.059,2017
928,Sharp,Japan,18.497,-1.7376,15.231,20.524,2017
929,Salesforce.com,United States,8.392,0.1796,17.585,59.699,2017
930,Aluminum Corp of China,China,21.431,0.0594,27.351,9.907,2017
931,Mercantil Servicios,Venezuela,0.37,2.0042,148.659,2.725,2017
932,Halkbank,Turkey,7.018,0.7314,70.996,3.462,2017
933,Guangzhou R&F,China,8.069,1.0116,32.58,5.391,2017
934,Tesla,United States,7,-0.6749,22.664,49.343,2017
935,Tokyu,Japan,10.321,0.5731,18.208,8.995,2017
936,Neste Oil,Finland,12.929,1.0398,7.872,9.973,2017
937,CMS Energy,United States,6.399,0.551,21.622,12.587,2017
938,Conagra Brands,United States,9.565,0.6079,10.499,17.229,2017
939,China Shipbuilding Industry,China,8.192,-0.204,28.63,20.388,2017
940,Jeronimo Martins,Portugal,16.175,0.6562,5.997,11.242,2017
941,Fairfax Financial,Canada,10.334,-0.5258,43.384,11.203,2017
942,Westfield,Australia,1.121,1.3609,18.766,14.045,2017
943,Keyence,Japan,3.657,1.3211,10.358,48.341,2017
944,Banque Saudi Fransi,Saudi Arabia,2.163,0.9359,54.222,8.427,2017
945,Towngas,Hong Kong,3.679,0.9457,15.058,26.023,2017
946,Galaxy Entertainment,Hong Kong,6.805,0.8095,8.546,23.83,2017
947,WR Berkley,United States,7.672,0.6019,23.365,8.6,2017
948,CapitaLand,Singapore,3.923,0.8622,31.661,11.378,2017
949,Shimizu,Japan,14.472,0.7673,14.047,7.185,2017
950,Snam,Italy,2.676,0.9524,21.23,14.995,2017
951,VakifBank,Turkey,6.966,0.6884,69.047,3.717,2017
952,Baker Hughes,United States,9.841,-2.738,19.034,26.065,2017
953,Onex,Canada,22.522,-0.6535,42.913,7.296,2017
954,Publicis Groupe,France,10.555,-0.583,26.259,15.421,2017
955,St. James's Place,United Kingdom,15.321,0.1514,92.602,6.744,2017
956,Hershey,United States,7.44,0.72,5.524,22.692,2017
957,CenterPoint Energy,United States,7.545,0.432,22.317,12.024,2017
958,HCL Technologies,India,6.269,1.1406,6.422,18.658,2017
959,Riyad Bank,Saudi Arabia,2.59,0.8912,58.004,8.271,2017
960,TUI,Germany,18.805,0.501,14.66,7.922,2017
961,BOE Technology Group,China,8.827,-0.0361,26.263,18.436,2017
962,UC Rusal,Russia,7.983,1.1786,14.584,7.939,2017
963,Idemitsu Kosan,Japan,27.924,0.4749,22.497,5.576,2017
964,WestRock,United States,14.352,0.1381,22.871,12.797,2017
965,Deutsche Wohnen,Germany,1.253,1.7521,17.703,12.015,2017
966,Public Storage,United States,2.561,1.449,10.13,38.796,2017
967,Mebuki Financial Group,Japan,1.411,1.4829,137.481,4.472,2017
968,Comerica,United States,2.914,0.473,73.221,12.014,2017
969,Voya Financial,United States,10.709,-0.428,216.943,7.049,2017
970,Arch Capital Group,Bermuda,4.33,0.6927,29.372,11.534,2017
971,Daito Trust Construction,Japan,13.505,0.7493,5.956,10.448,2017
972,Fiserv,United States,5.505,0.93,9.743,24.851,2017
973,Ventas,United States,3.444,0.551,23.167,23.019,2017
974,CBRE Group,United States,13.168,0.572,10.78,11.13,2017
975,Huadian Power International,China,9.378,0.511,30.234,6.761,2017
976,Markel,United States,5.625,0.4402,25.875,13.631,2017
977,Fidelity National Financial,United States,8.219,0.65,14.633,10.404,2017
978,Inpex,Japan,7.583,-0.0253,37.478,14.856,2017
979,Leucadia National,United States,10.858,0.1266,45.347,9.459,2017
980,China Coal Energy,China,8.819,0.3016,34.805,10.298,2017
981,Ultrapar Participacoes,Brazil,22.191,0.448,7.423,12.51,2017
982,Bank Of Hangzhou,China,4.101,0.5894,85.329,8.613,2017
983,Electronic Arts,United States,4.608,1.3,7.719,27.352,2017
984,Fortive,United States,6.224,0.8723,8.19,20.923,2017
985,CP All,Thailand,12.322,0.4727,9.837,15.968,2017
986,Amphenol,United States,6.286,0.8228,8.499,21.466,2017
987,Regeneron Pharmaceuticals,United States,4.86,0.8799,6.973,40.369,2017
988,Mediobanca,Italy,2.631,0.7762,77.498,7.568,2017
989,Asahi Glass,Japan,11.804,0.4366,16.988,9.218,2017
990,Universal Health,United States,9.766,0.7021,10.318,11.906,2017
991,Mediatek,Taiwan,8.543,0.7349,11.502,11.13,2017
992,Singapore Airlines,Singapore,10.762,0.524,17.041,8.412,2017
993,Banco BTG Pactual Participations,Bermuda,5.303,0.9215,59.418,5.697,2017
994,Suntory Beverage & Food,Japan,12.983,0.4239,11.712,13.31,2017
995,Shanghai Pharmaceuticals,China,18.127,0.4811,11.906,9.105,2017
996,Netflix,United States,8.831,0.1867,13.587,61.596,2017
997,CGI Group,Canada,8.057,0.8353,8.602,14.149,2017
998,Gap,United States,15.516,0.676,7.61,9.617,2017
999,Hankyu Hanshin Holdings,Japan,6.891,0.7192,19.78,8.246,2017
1000,Dr Pepper Snapple Group,United States,6.419,0.847,9.791,17.745,2017
1001,Cincinnati Financial,United States,5.451,0.591,20.8,11.577,2017
1002,Dongbu Insurance,South Korea,12.417,0.4514,36.536,4.11,2017
1003,Power Assets Holdings,Hong Kong,0.166,0.8267,16.739,18.884,2017
1004,Bank of East Asia,Hong Kong,3.25,0.4158,98.761,11.199,2017
1005,Harris,United States,7.267,0.668,11.618,13.712,2017
1006,YPF,Argentina,14.219,-1.911,26.612,9.943,2017
1007,Finatis,France,40.695,-2.4889,45.967,0.292,2017
1008,Nielsen,United States,6.309,0.502,15.73,14.902,2017
1009,Novolipetsk Steel,Russia,7.59,0.9068,10.239,11.639,2017
1010,Kuwait Finance House,Kuwait,3.128,0.5466,53.999,10.052,2017
1011,China Grand Automotive Services,China,17.973,0.4205,16.324,7.391,2017
1012,EnBW-Energie Baden,Germany,21.425,-1.9881,43.138,6.489,2017
1013,Dubai Islamic Bank,United Arab Emirates,2.299,0.8431,47.638,7.804,2017
1014,Hikvision,China,4.514,1.0635,5.471,28.898,2017
1015,Navient,United States,5.042,0.682,121.136,4.272,2017
1016,South32,Australia,6.047,0.7473,14.123,11.634,2017
1017,Tokyo Electron,Japan,6.473,0.7968,7.595,18.053,2017
1018,BDO Unibank,Philippines,2.594,0.5494,46.797,10.216,2017
1019,Kohl's,United States,18.686,0.555,13.574,6.756,2017
1020,MTN Group,South Africa,10.067,-0.1779,19.649,16.588,2017
1021,WW Grainger,United States,10.137,0.6005,5.694,13.463,2017
1022,Severstal,Russia,5.861,1.6077,6.718,12.328,2017
1023,Sun Pharma Industries,India,4.594,1.1094,9.078,24.87,2017
1024,Weichai Power,China,13.925,0.3659,24.075,6.978,2017
1025,Arrow Electronics,United States,23.825,0.5228,14.206,6.31,2017
1026,Grupa PZU,Poland,6.38,0.4918,29.791,8.133,2017
1027,PTT Global Chemical,Thailand,9.895,0.7257,10.979,9.481,2017
1028,Bank Leumi,Israel,3.898,0.7271,113.963,6.658,2017
1029,China Resources Pharmaceutical Group,Hong Kong,20.188,0.3635,17.281,7.312,2017
1030,Geely Automobile Holdings,Hong Kong,8.046,0.7666,9.725,12.667,2017
1031,Insurance Australia Group,Australia,6.663,0.4498,21.192,10.632,2017
1032,E-Trade Financial,United States,2.038,0.552,49.517,9.582,2017
1033,Nintendo,Japan,3.588,0.7263,12.545,32.839,2017
1034,Stora Enso,Finland,10.843,0.5122,13.001,9.511,2017
1035,BBMG,China,6.939,0.4069,29.987,8.873,2017
1036,Seagate Technology,Ireland,10.94,0.513,8.561,13.829,2017
1037,TDK,Japan,10.739,0.6028,14.376,7.683,2017
1038,Uni-President,Taiwan,12.817,0.4504,11.747,10.428,2017
1039,Rockwell Automation,United States,5.946,0.7582,7.094,19.969,2017
1040,Henry Schein,United States,11.572,0.5068,6.73,13.269,2017
1041,Meiji Holdings,Japan,11.444,0.5305,7.625,12.671,2017
1042,Intuit,United States,4.852,0.793,4.373,30.3,2017
1043,Lixil Group,Japan,16.764,0.3296,18.499,7.712,2017
1044,London Stock Exchange,United Kingdom,2.244,0.205,697.89,14.036,2017
1045,Amadeus IT Group,Spain,4.948,0.9132,8.274,21.82,2017
1046,Arconic,United States,12.393,-0.941,20.038,11.635,2017
1047,Zoetis,United States,4.888,0.821,7.649,25.833,2017
1048,Helvetia Holding,Switzerland,9.494,0.3823,54.485,5.394,2017
1049,Advanced Semiconductor,Taiwan,8.523,0.6919,11.106,10.048,2017
1050,Yamaha Motor,Japan,13.831,0.5812,11.307,7.96,2017
1051,Alleghany,United States,6.149,0.4569,24.141,9.444,2017
1052,Crown Castle International,United States,3.921,0.357,22.675,34.148,2017
1053,ZTE,China,15.081,-0.329,20.382,9.941,2017
1054,Grupo Inbursa,Mexico,3.271,0.665,25.832,11.177,2017
1055,Inter Rao,Russia,12.959,0.9069,9.336,7.496,2017
1056,Newmont Mining,United States,7.65,-0.027,21.031,18.236,2017
1057,AES,United States,13.692,-1.135,36.119,7.279,2017
1058,Oneok,United States,8.895,0.352,16.139,11.851,2017
1059,Schroders,United Kingdom,3.129,0.6614,25.927,10.902,2017
1060,C.H. Robinson,United States,13.144,0.5134,3.688,10.737,2017
1061,Quest Diagnostics,United States,7.515,0.641,10.1,13.419,2017
1062,Mitsubishi UFJ Lease,Japan,7.639,0.4915,44.211,4.343,2017
1063,Expedia,United States,8.774,0.2686,15.778,18.949,2017
1064,Boston Properties,United States,2.61,0.5108,18.852,20.719,2017
1065,Beijing Enterprises,Hong Kong,7.209,0.8033,18.665,6.611,2017
1066,Restaurant Brands International,Canada,4.143,0.675,19.125,13.136,2017
1067,Analog Devices,United States,3.636,0.9143,10.203,29.211,2017
1068,Liberty Expedia Holdings,United States,1.581,2.292,34.589,2.6,2017
1069,KPN,Netherlands,7.523,0.3993,15.543,12.604,2017
1070,GS Holdings,South Korea,11.632,0.6945,16.842,4.79,2017
1071,OTP Bank,Hungary,3.699,0.7182,38.615,7.921,2017
1072,Roper Technologies,United States,3.79,0.6586,14.325,21.211,2017
1073,Host Hotels & Resorts,United States,5.43,0.762,11.408,13.528,2017
1074,Asustek Computer,Taiwan,14.474,0.5954,11.301,7.252,2017
1075,Interpublic Group,United States,7.847,0.6085,12.485,9.515,2017
1076,QuintilesIMS,United States,6.888,0.1146,21.208,18.679,2017
1077,Tata Steel,India,16.141,-0.4437,25.682,7.455,2017
1078,Bankinter,Spain,2.236,0.5422,70.861,7.609,2017
1079,Campbell Soup,United States,7.93,0.497,7.57,17.17,2017
1080,Osaka Gas,Japan,10.902,0.459,14.85,7.952,2017
1081,First Financial Holding,Taiwan,1.828,0.5382,78.847,7.314,2017
1082,Lotte Shopping,South Korea,25.45,0.1339,34.704,5.744,2017
1083,Vienna Insurance Group,Austria,10.404,0.321,51.803,3.088,2017
1084,SMC,Japan,4.301,0.938,10.199,19.124,2017
1085,Investec,United Kingdom,4.838,0.5385,68.17,6.307,2017
1086,Power Finance,India,4.257,0.9445,37.335,6.259,2017
1087,Voestalpine,Austria,11.935,0.477,15.059,7.059,2017
1088,Hydro One,Canada,4.945,0.5585,18.904,10.779,2017
1089,Whole Foods Market,United States,15.814,0.445,6.382,9.898,2017
1090,Japan Exchange Group,Japan,1.021,0.3792,346.814,7.79,2017
1091,Fortum,Finland,4.018,0.5498,23.167,12.45,2017
1092,Grupo Bimbo,Mexico,13.423,0.3159,11.9,11.835,2017
1093,Alrosa,Russia,4.733,1.9612,7.744,11.416,2017
1094,China National Building,China,15.258,0.1573,49.033,3.738,2017
1095,Saputo,Canada,8.436,0.532,5.704,13.181,2017
1096,Shanghai Construction,China,19.822,0.3154,25.091,5.467,2017
1097,Mondi,United Kingdom,7.366,0.7004,7.71,11.721,2017
1098,Shin Kong Financial,Taiwan,10.933,0.1492,97.967,2.843,2017
1099,SDIC Power Holdings,China,4.381,0.6582,29.811,7.672,2017
1100,Land Securities Group,United Kingdom,1.397,0.758,19.253,10.769,2017
1101,China Hongqiao Group,China,7.294,0.6486,19.098,6.587,2017
1102,Clorox,United States,5.875,0.655,4.568,17.088,2017
1103,Cielo,Brazil,3.529,1.1491,9.385,20.92,2017
1104,Assurant,United States,7.192,0.5653,29.709,5.243,2017
1105,TCL Corp,China,16.505,0.3123,21.321,6.427,2017
1106,Wuliangye Yibin,China,3.402,1.0212,8.947,23.49,2017
1107,Thai Beverage,Thailand,5.276,0.7567,5.205,17.085,2017
1108,Zions Bancorp,United States,2.47,0.455,63.445,8.405,2017
1109,National Oilwell Varco,United States,7.248,-2.412,21.14,14.729,2017
1110,Flextronics International,Singapore,23.773,0.294,12.803,8.751,2017
1111,Hainan Airlines,China,6.104,0.4765,21.317,8.422,2017
1112,Yanzhou Coal Mining,China,14.986,0.3076,20.954,6.84,2017
1113,Shanghai Electric Group,China,11.789,0.3117,25.273,6.741,2017
1114,Xiamen C&D,China,19.346,0.3591,20.313,4.644,2017
1115,Lend Lease Group,Australia,11.677,0.5495,13.69,6.628,2017
1116,T Rowe Price,United States,4.24,1.173,6.368,16.852,2017
1117,Pgnig Group,Poland,8.414,0.5959,11.899,8.594,2017
1118,Galp Energia,Portugal,14.547,0.1979,13.12,12.784,2017
1119,Shenzhen Overseas,China,4.263,0.7754,20.352,8.933,2017
1120,Kerry Group,Ireland,6.782,0.5897,7.828,14.212,2017
1121,Celanese,United States,5.389,0.9,8.357,12.976,2017
1122,Experian,Ireland,4.542,0.8293,7.691,18.899,2017
1123,Legrand,France,5.552,0.6952,8.555,15.991,2017
1124,Datang International Power,China,8.773,-0.3898,33.56,8.302,2017
1125,HCP,United States,2.496,0.6265,15.759,14.891,2017
1126,SES,Luxembourg,2.289,1.0649,14.393,10.627,2017
1127,AGNC Investment,United States,1.463,0.623,56.88,6.637,2017
1128,Bank of Tianjin,China,3.968,0.6826,94.584,4.313,2017
1129,Phoenix Group Holdings,United Kingdom,9.886,-0.1363,93.226,3.525,2017
1130,Harbin Bank,China,3.808,0.7342,77.562,3.368,2017
1131,Alaska Air Group,United States,5.931,0.814,9.962,11.03,2017
1132,Cenovus Energy,Canada,9.158,-0.4113,19.258,11.228,2017
1133,Apache,United States,5.34,-1.522,22.519,20.023,2017
1134,Delta Electronics,Taiwan,6.647,0.5829,7.295,13.911,2017
1135,Electrolux Group,Sweden,14.143,0.5249,9.45,8.041,2017
1136,Hyundai Marine & Fire,South Korea,10.941,0.3533,29.786,2.414,2017
1137,Korea Gas,South Korea,18.194,-0.581,33.058,3.561,2017
1138,Keppel,Singapore,4.902,0.5678,20.259,8.886,2017
1139,Wm Morrison Supermarkets,United Kingdom,21.749,0.4065,11.632,6.778,2017
1140,AntarChile,Chile,16.683,0.3265,21.919,5.347,2017
1141,SGS,Switzerland,6.075,0.5512,5.263,16.43,2017
1142,Hyundai Engineering,South Korea,16.156,0.423,16.463,4.853,2017
1143,Toppan Printing,Japan,13.219,0.3493,16.399,7.016,2017
1144,Actelion,Switzerland,2.454,0.7069,2.073,30.474,2017
1145,Bank of Baroda,India,7.91,-0.774,104.372,6.053,2017
1146,Canadian Tire,Canada,9.571,0.505,11.411,8.529,2017
1147,Intuitive Surgical,United States,2.706,0.7359,6.487,28.172,2017
1148,Punjab National Bank,India,8.825,-0.5636,107.712,4.934,2017
1149,Charoen Pokphand Foods,Thailand,13.165,0.4167,16.257,6.269,2017
1150,Renesas Electronics,Japan,5.78,0.5688,7.057,16.44,2017
1151,JG Summit Holdings,Philippines,4.888,0.6341,13.36,11.593,2017
1152,Ball,United States,9.118,0.225,16.173,12.645,2017
1153,Olympus,Japan,6.861,0.5604,8.556,12.811,2017
1154,Sun Art Retail Group,Hong Kong,15.138,0.3879,8.683,9.589,2017
1155,BCI-Banco Credito,Chile,3.003,0.503,46.184,7.429,2017
1156,CDW,United States,13.982,0.4244,6.948,9.234,2017
1157,Hesteel,China,10.846,0.1529,26.768,7.404,2017
1158,Brown-Forman,United States,2.991,1.045,4.6,17.572,2017
1159,Sika,Switzerland,5.834,0.5716,5.017,15.44,2017
1160,Hoya,Japan,4.365,0.7966,5.567,18.101,2017
1161,SVB Financial Group,United States,1.609,0.3827,44.798,9.54,2017
1162,Genworth Financial,United States,8.443,-0.273,104.658,2.016,2017
1163,Cerner,United States,4.796,0.6365,5.63,19.651,2017
1164,Foot Locker,United States,7.766,0.664,3.84,9.483,2017
1165,Mitsubishi Materials,Japan,12.133,0.4984,15.756,3.797,2017
1166,Interactive Brokers Group,United States,1.363,0.084,54.673,14.263,2017
1167,Monster Beverage,United States,3.044,0.7127,4.153,25.979,2017
1168,Dover,United States,6.794,0.5089,10.116,12.46,2017
1169,Intact Financial,Canada,6.655,0.4083,16.785,9.254,2017
1170,Global Logistic Properties,Singapore,0.881,0.6685,20.543,9.359,2017
1171,Skyworks Solutions,United States,3.276,0.8977,4.066,18.785,2017
1172,Terna,Italy,2.293,0.7,17.591,9.991,2017
1173,Tokyo Century,Japan,8.786,0.3779,29.734,3.54,2017
1174,Autoliv,Sweden,10.074,0.5671,8.234,8.515,2017
1175,Hindalco Industries,India,15.185,0.0311,22.001,6.76,2017
1176,Advance Auto Parts,United States,9.568,0.4577,8.315,10.486,2017
1177,Ayala,Philippines,4.195,0.5478,18.371,10.696,2017
1178,Paychex,United States,3.107,0.8001,7.31,20.905,2017
1179,Rockwell Collins,United States,5.283,0.738,7.709,12.939,2017
1180,Oriental Land,Japan,4.339,0.6989,7.065,19.636,2017
1181,Industrial Alliance Insurance,Canada,6.44,0.4181,41.705,4.545,2017
1182,Attijariwafa Bank,Morocco,3.334,0.4851,42.364,7.54,2017
1183,American Water Works,United States,3.302,0.468,18.482,13.845,2017
1184,Motorola Solutions,United States,6.038,0.559,8.463,13.88,2017
1185,United Rentals,United States,5.762,0.566,11.988,10.405,2017
1186,Norwegian Cruise Line Holdings,United States,4.874,0.6331,12.974,10.978,2017
1187,Harley-Davidson,United States,5.996,0.6922,9.89,10.697,2017
1188,Hess,United States,4.762,-6.132,28.621,15.209,2017
1189,Masraf Al Rayan,Qatar,0.755,0.5676,25.136,8.766,2017
1190,Jiangsu Yanghe Brewery,China,2.572,0.879,5.298,18.646,2017
1191,Grifols,Spain,4.48,0.6034,10.684,16.844,2017
1192,Orient Securities,China,1.84,0.349,30.565,12.189,2017
1193,Mitsubishi Motors,Japan,17.924,-2.0015,13.342,9.016,2017
1194,Origin Energy,Australia,9.015,-1.4979,19.733,9.634,2017
1195,Qantas Airways,Australia,11.836,0.6363,12.486,5.282,2017
1196,Advanced Info Service,Thailand,4.313,0.8692,7.699,14.995,2017
1197,Pentair,United Kingdom,5.708,0.5216,11.535,11.43,2017
1198,Industries Qatar,Qatar,1.284,0.8116,9.663,18.397,2017
1199,Nitto Denko,Japan,6.773,0.5289,7.486,12.395,2017
1200,Arab National Bank,Saudi Arabia,2.175,0.7609,45.314,5.306,2017
1201,Zijin Mining Group,China,11.729,0.276,12.838,10.393,2017
1202,Ricoh,Japan,18.725,0.1442,24.306,5.82,2017
1203,Xerox,United States,15.612,-0.477,18.145,7.238,2017
1204,Tenet Healthcare,United States,19.621,-0.192,24.701,1.723,2017
1205,SCANA,United States,4.227,0.594,18.707,9.347,2017
1206,Jiangxi Copper,China,30.301,0.1203,12.574,7.655,2017
1207,Givaudan,Switzerland,4.733,0.6537,6.409,16.626,2017
1208,Liberty Broadband,United States,0.031,0.9173,9.616,15.727,2017
1209,Chiba Bank,Japan,1.874,0.4929,119.929,5.249,2017
1210,Everbright Securities,China,1.857,0.454,25.561,9.871,2017
1211,Smith & Nephew,United Kingdom,4.668,0.801,7.344,13.403,2017
1212,UCB,Belgium,4.622,0.6007,10.771,14.557,2017
1213,Industrivarden,Sweden,1.958,1.9214,10.526,9.275,2017
1214,PVH,United States,8.203,0.549,11.068,7.969,2017
1215,ALFA,Mexico,15.716,0.1444,16.919,7.314,2017
1216,Avnet,United States,20.848,0.3923,13.256,5.749,2017
1217,Lundbergs,Sweden,2.262,1.4297,13.447,8.142,2017
1218,NRG Energy,United States,13.103,-0.774,30.355,5.851,2017
1219,Shionogi,Japan,3.134,0.8518,5.534,17.379,2017
1220,Csc Financial,China,2.539,0.7491,26.145,6.799,2017
1221,New York Community,United States,1.858,0.4916,49.088,6.642,2017
1222,Naver,South Korea,3.467,0.6458,5.275,24.043,2017
1223,LARGAN Precision,Taiwan,1.498,0.7049,3.012,20.588,2017
1224,Yum China Holdings,United States,6.752,0.502,3.727,11.972,2017
1225,Banco De Venezuela,Venezuela,6.951,2.5421,2.575,2.512,2017
1226,CJ Corp,South Korea,20.647,0.1922,22.363,4.378,2017
1227,CA,United States,4.033,0.781,11.022,13.325,2017
1228,Top Frontier Investment Holdings,Philippines,14.238,0.0209,28.771,1.861,2017
1229,Qatar Islamic Bank,Qatar,1.077,0.5548,38.437,6.619,2017
1230,Canara Bank,India,7.51,-0.3982,85.126,2.833,2017
1231,Mosaic,United States,7.163,0.2978,16.841,10.127,2017
1232,Shinsei Bank,Japan,2.962,0.5174,79.004,4.649,2017
1233,Braskem,Brazil,13.81,-0.1362,15.87,7.916,2017
1234,Rural Electrification,India,3.685,0.8693,32.239,5.65,2017
1235,Alexion Pharmaceuticals,United States,3.033,0.3944,13.253,26.032,2017
1236,Aramark,United States,14.441,0.3198,10.384,8.98,2017
1237,Bank of Zhengzhou,China,2.505,0.6027,52.687,3.431,2017
1238,Manpower,United States,19.654,0.4437,7.574,6.598,2017
1239,Yes Bank,India,2.484,0.3864,24.953,11.04,2017
1240,Dexia,Belgium,0.393,0.417,224.42,0.373,2017
1241,Masco,United States,7.357,0.485,5.137,10.718,2017
1242,Torchmark,United States,3.934,0.5492,21.436,8.969,2017
1243,Proximus,Belgium,6.448,0.5785,8.561,10.424,2017
1244,X5 Retail Group,Netherlands,15.815,0.3393,7.875,8.744,2017
