Rank,Name,Country,Sales,Profit,Assets,Market Value,Year
834,Braskem,Brazil,15.43,1.2788,16.081,10.066,2018
835,Hikvision,China,6.617,1.4706,7.98,58.238,2018
836,Comerica,United States,3.321,0.817,72.335,16.832,2018
837,Kyushu Electric Power,Japan,17.688,0.7819,44.289,5.617,2018
838,Stora Enso,Finland,11.835,0.9174,14.541,16.267,2018
839,Kone,Finland,10.681,1.114,8.353,25.725,2018
840,Raymond James Financial,United States,7.019,0.7372,36.031,13.676,2018
841,First Republic Bank,United States,3.095,0.78,90.224,15.76,2018
842,Infineon Technologies,Germany,8.486,1.275,,32.351,2018
843,Assa Abloy,Sweden,9.176,1.0404,12.522,24.701,2018
844,HermÃ¨s International,France,6.259,1.3778,8.127,72.65,2018
845,PKO Bank Polski,Poland,4.229,0.8224,85.447,14.856,2018
846,Aena,Spain,4.686,1.4751,18.871,31.801,2018
847,Restaurant Brands International,Canada,4.825,1.3426,20.76,26.164,2018
848,Schaeffler,Germany,16.358,1.0997,14.58,10.731,2018
849,Canadian Pacific Railway,Canada,5.152,1.8091,15.76,26.685,2018
850,China Hongqiao Group,China,13.814,0.7638,24.281,9.651,2018
851,Analog Devices,United States,5.642,0.7748,20.853,34.244,2018
852,Hanwha,South Korea,44.586,0.359,149.638,2.882,2018
853,Weyerhaeuser,United States,7.38,0.694,17.885,27.722,2018
854,S&P Global,United States,6.177,1.588,8.497,50.257,2018
855,Shaanxi Coal Industry,China,7.322,1.602,17.355,13.545,2018
856,Salesforce.com,United States,10.48,0.1275,21.01,96.987,2018
857,Willis Towers Watson,United Kingdom,8.134,0.439,34.212,20.484,2018
858,ATOS,France,14.315,0.6775,16.192,13.904,2018
859,Apache,United States,6.103,1.236,21.791,15.825,2018
860,S.F. Holding,China,11.464,0.7532,9.337,34.315,2018
861,Novolipetsk Steel,Russia,10.701,1.6251,11.23,15.339,2018
862,AutoZone,United States,11.134,1.3361,9.404,17.778,2018
863,Kuehne & Nagel International,Switzerland,18.891,0.7488,7.652,18.406,2018
864,CarMax,United States,17.12,0.6641,17.57,11.361,2018
865,Mega Financial Holding,Taiwan,2.774,0.8459,119.204,12.065,2018
866,Adecco,Switzerland,27.631,0.8694,12.531,10.971,2018
867,Inner Mongolia Yili,China,10.786,0.9608,7.786,24.807,2018
868,Deutsche Wohnen,Germany,1.331,1.9377,24.664,16.809,2018
869,VF,United States,12.333,0.7071,10.311,30.744,2018
870,XL Group,Bermuda,11.291,-0.5606,65.338,14.188,2018
871,China Steel,Taiwan,11.919,0.5939,22.815,12.233,2018
872,J Sainsbury,United Kingdom,37.713,0.4095,30.863,9.125,2018
873,Halkbank,Turkey,7.659,1.1443,82.276,2.195,2018
874,Alliance Data Systems,United States,7.725,0.8061,29.393,11.526,2018
875,China National Building,China,18.95,0.482,53.316,7.211,2018
876,E-Trade Financial,United States,2.623,0.716,64.187,16.993,2018
877,FirstEnergy,United States,13.416,-1.799,38.795,16.244,2018
878,Julius Baer Group,Switzerland,3.76,0.7161,100.48,13.691,2018
879,Financiere de l'Odet,France,20.669,0.417,60.278,7.608,2018
880,Fortescue Metals Group,Australia,7.584,1.5551,18.153,11.579,2018
881,China National Nuclear Power,China,5.03,0.6792,49.358,16.095,2018
882,Shengjing Bank,China,6.459,1.1235,158.264,3.899,2018
883,SM Investments,Philippines,7.75,0.6643,18.631,21.183,2018
884,Nutrien,Canada,0.181,0.642,34.94,31.008,2018
885,Insurance Australia Group,Australia,7.147,0.7926,23.039,14.684,2018
886,Obayashi,Japan,17.036,0.8891,19.394,8.23,2018
887,China Merchants Securities,China,1.731,0.83,46.201,16.807,2018
888,O'Reilly Automotive,United States,9.104,1.1738,7.667,22.085,2018
889,Vestas Wind Systems,Denmark,11.408,0.9769,13.672,13.566,2018
890,Woodside Petroleum,Australia,3.906,1.0239,25.401,23.678,2018
891,Randstad Holding,Netherlands,27.344,0.751,11.978,11.73,2018
892,CBRE Group,United States,15.902,0.7122,11.907,15.981,2018
893,Emaar Properties,United Arab Emirates,5.83,1.5848,30.755,9.726,2018
894,Saudi British Bank,Saudi Arabia,2.007,1.0553,48.699,13.019,2018
895,Voestalpine,Austria,14.273,0.7805,18.384,9.856,2018
896,Shanghai Pharmaceuticals,China,20.174,0.5343,18.123,11.167,2018
897,eBay,United States,9.986,-1.644,24.555,38.03,2018
898,Daiichi Sankyo,Japan,8.663,0.5439,17.844,23.195,2018
899,Shenwan Hongyuan Group,China,1.954,0.6972,51.851,17.432,2018
900,Huishang Bank,China,6.201,1.1272,139.45,5.377,2018
901,China Grand Automotive Services,China,25.178,0.6082,19.979,8.537,2018
902,Secom,Japan,8.758,0.7849,16.176,16.543,2018
903,Bank Negara Indonesia,Indonesia,4.902,1.0444,50.837,11.062,2018
904,Genworth Financial,United States,8.161,0.783,103.773,1.537,2018
905,Power Grid of India,India,3.833,1.1111,32.41,16.109,2018
906,Swatch Group,Switzerland,8.087,0.7447,13.832,25.474,2018
907,Bank of Jinzhou,China,5.958,1.3315,111.09,6.238,2018
908,Invesco,United States,5.378,1.1344,31.619,11.584,2018
909,Wipro,India,8.452,1.2422,11.662,18.279,2018
910,Riyad Bank,Saudi Arabia,2.56,1.0522,57.671,11.455,2018
911,Xiamen C&D,China,34.12,0.5266,32.787,5.017,2018
912,Bank Leumi,Israel,4.792,0.8819,129.896,9.301,2018
913,Schindler Holding,Switzerland,10.342,0.8372,8.852,23.026,2018
914,BÃ¢loise Group,Switzerland,9.642,0.5568,86.255,7.397,2018
915,DP World,United Arab Emirates,4.729,1.1767,23.158,18.268,2018
916,Inpex,Japan,8.424,0.3642,40.015,18.479,2018
917,HollyFrontier,United States,15.294,1.1127,10.912,11.938,2018
918,CP All,Thailand,13.882,0.5673,11.055,24.115,2018
919,Asahi Glass,Japan,13.54,0.6683,20.45,9.908,2018
920,Kohl's,United States,19.095,0.859,13.34,10.133,2018
921,MOL Hungarian Oil,Hungary,15.761,1.0313,16.845,7.971,2018
922,Yamaha Motor,Japan,15.245,0.9226,13.189,10.872,2018
923,Hyundai Steel,South Korea,17.441,0.4994,31.174,8.041,2018
924,Wuliangye Yibin,China,4.412,1.6676,12.659,47.22,2018
925,United Rentals,United States,7.019,1.42,14.688,13.952,2018
926,South32,Australia,7.227,1.1552,14.786,15.238,2018
927,Regeneron Pharmaceuticals,United States,6.065,1.4276,9.373,33.107,2018
928,Genuine Parts,United States,16.989,0.6332,12.759,13.409,2018
929,Mohawk Industries,United States,9.683,0.9795,12.56,15.933,2018
930,Abu Dhabi Commercial Bank,United Arab Emirates,3.5,1.148,72.597,9.656,2018
931,CapitaLand,Singapore,4.033,1.0933,47.36,11.597,2018
932,Bank Hapoalim,Israel,4.966,0.7395,130.896,9.568,2018
933,Gecina,France,0.799,2.1381,24.143,12.772,2018
934,Mediobanca,Italy,2.56,0.912,86.565,10.343,2018
935,VakifBank,Turkey,6.761,1.127,69.05,3.322,2018
936,HCL Technologies,India,7.844,1.3528,7.363,19.282,2018
937,Technipfmc,United Kingdom,14.81,0.2271,28.528,14.789,2018
938,Westlake Chemical,United States,8.248,1.4444,11.604,15.177,2018
939,China Gezhouba,China,15.573,0.7084,31.049,5.83,2018
940,Corning,United States,10.241,-1.172,26.834,23.25,2018
941,Suntory Beverage & Food,Japan,11.005,0.6966,14.482,14.295,2018
942,Asr Nederland,Netherlands,7.162,1.0219,65.875,6.517,2018
943,Shanghai Electric Group,China,11.949,0.396,31.609,11.993,2018
944,JM Smucker,United States,7.36,1.2564,15.329,12.839,2018
945,SVB Financial Group,United States,2.126,0.584,53.501,17.006,2018
946,Aluminum Corp of China,China,26.263,0.195,32.197,10.111,2018
947,Zijin Mining Group,China,14.755,0.546,14.458,13.821,2018
948,Klepierre,France,1.575,1.3858,30.195,12.395,2018
949,Db Insurance,South Korea,13.552,0.585,44.586,4.072,2018
950,Fortive,United States,6.862,1.106,10.655,26.358,2018
951,Hindustan Petroleum,India,27.933,1.2282,12.503,7.202,2018
952,OTP Bank,Hungary,3.951,1.0254,51.059,10.875,2018
953,Yum! Brands,United States,5.832,1.493,4.836,27.351,2018
954,STMicroelectronics,Switzerland,8.73,0.928,10.068,21.185,2018
955,Fiserv,United States,5.742,1.422,10.167,29.803,2018
956,Cemex,Mexico,13.959,0.4873,29.199,8.839,2018
957,China Coal Energy,China,13.076,0.406,39.644,9.384,2018
958,Hormel Foods,United States,9.219,0.9147,7.859,19.201,2018
959,Towngas,Hong Kong,4.167,1.0555,16.768,30.007,2018
960,Crown Castle International,United States,4.639,0.4394,32.25,42.98,2018
961,TDK,Japan,11.475,0.5726,17.915,11.877,2018
962,Bank of Ireland,Ireland,4.03,0.722,147.163,9.664,2018
963,L3 Technologies,United States,10.323,0.717,12.873,15.39,2018
964,Snam,Italy,2.812,1.0118,26.658,15.638,2018
965,Boston Scientific,United States,9.266,0.112,19.202,41.353,2018
966,St. James's Place,United Kingdom,11.595,0.1879,121.644,8.508,2018
967,Bunge,United States,45.314,0.092,23.084,10.028,2018
968,Cielo,Brazil,3.599,1.262,24.975,13.696,2018
969,Franklin Resources,United States,6.652,0.6735,17.69,17.967,2018
970,Seagate Technology,Ireland,10.755,0.835,9.012,16.279,2018
971,Tokyu,Japan,10.273,0.6325,21.294,10.243,2018
972,Westfield,Australia,1.418,1.5454,21.254,14.238,2018
973,Guangdong Wens Foodstuffs Group,China,8.441,1.0089,7.991,18.131,2018
974,Voya Financial,United States,9.323,-0.4292,219.824,8.907,2018
975,Daito Trust Construction,Japan,14.048,0.7924,7.926,12.798,2018
976,Gap,United States,15.855,0.848,7.989,11.364,2018
977,China Resources Power,Hong Kong,9.408,0.5933,28.267,9.181,2018
978,Beiersdorf,Germany,7.959,0.758,9.931,26.306,2018
979,Intuit,United States,5.434,0.95,4.898,49.737,2018
980,Zions Bancorp,United States,2.814,0.688,66.481,11.395,2018
981,Ceconomy,Germany,25.036,1.1392,13.747,3.542,2018
982,Severstal,Russia,8.252,1.4593,7.068,13.393,2018
983,Ameren,United States,6.248,0.572,26.079,13.857,2018
984,QBE Insurance Group,Australia,12.665,-1.2183,44.364,10.459,2018
985,Amadeus IT Group,Spain,5.474,1.1312,9.528,33.588,2018
986,SMC,Japan,5.134,1.2368,12.053,26.452,2018
987,Banque Saudi Fransi,Saudi Arabia,2.205,0.944,49.071,10.31,2018
988,Sumitomo Metal Mining,Japan,8.423,0.8269,15.976,11.673,2018
989,Dr Pepper Snapple Group,United States,6.774,1.058,10.179,21.511,2018
990,American Financial Group,United States,6.697,0.467,60.656,9.956,2018
991,Zoetis,United States,5.442,0.978,8.69,40.862,2018
992,Cencosud,Chile,16.115,0.678,16.813,8.085,2018
993,Finatis,France,43.586,-0.0665,48.194,0.337,2018
994,Roper Technologies,United States,4.724,1.025,14.074,28.826,2018
995,Hershey,United States,7.608,1.0081,7.333,18.836,2018
996,T Rowe Price,United States,5.043,1.5298,7.374,28.625,2018
997,Activision Blizzard,United States,7.257,0.347,18.397,54.578,2018
998,Textron,United States,14.401,0.395,14.968,16.845,2018
999,Dassault Aviation,France,5.451,0.7997,18.318,16.799,2018
1000,China Resources Pharmaceutical Group,Hong Kong,22.14,0.447,20.564,8.534,2018
1001,MediaTek,Taiwan,7.73,0.6766,14.177,16.895,2018
1002,Shenzhen Overseas,China,4.337,1.0369,37.996,10.555,2018
1003,Ball,United States,11.303,0.456,17.731,13.463,2018
1004,Electronic Arts,United States,5.137,1.043,8.584,40.737,2018
1005,Shin Kong Financial,Taiwan,14.814,0.3462,113.713,4.212,2018
1006,Onex,Canada,25.348,-0.973,44.679,7.22,2018
1007,Tata Steel,India,19.867,0.3031,26.672,10.155,2018
1008,Shimizu,Japan,13.709,0.7667,16.891,7.933,2018
1009,Tohoku Electric Power,Japan,18.689,0.426,39.701,6.584,2018
1010,NEC,Japan,25.664,0.4139,26.529,7.244,2018
1011,CGI Group,Canada,8.736,0.814,9.59,17.226,2018
1012,Unipol Gruppo,Italy,16.112,-0.39,106.989,3.681,2018
1013,Yes Bank,India,3.965,0.6567,47.906,11.985,2018
1014,UBI Banca,Italy,5.306,0.7789,152.953,5.834,2018
1015,Agile Property Holdings,China,7.689,0.8985,25.086,7.864,2018
1016,Gemdale,China,5.321,1.0663,35.739,8.075,2018
1017,Interactive Brokers Group,United States,2.046,0.098,59.093,32.813,2018
1018,Amphenol,United States,7.318,0.6912,9.404,26.52,2018
1019,Discovery Communications,United States,7.589,-0.181,34.658,16.817,2018
1020,Public Storage,United States,2.693,1.4381,10.686,36.867,2018
1021,Quanta Computer,Taiwan,33.566,0.4722,20.612,6.878,2018
1022,Air Canada,Canada,12.997,1.4842,14.714,5.078,2018
1023,AvalonBay Communities,United States,2.187,0.7805,18.646,22.995,2018
1024,HAL Trust,Monaco,9.081,0.4405,19.502,14.799,2018
1025,AerCap Holdings,Ireland,4.961,1.0804,42.494,7.974,2018
1026,Pgnig Group,Poland,10.366,0.7999,13.872,10.329,2018
1027,WW Grainger,United States,10.65,0.6373,5.903,16.584,2018
1028,AGNC Investment,United States,2.196,1.119,69.221,7.435,2018
1029,AntarChile,Chile,20.342,0.3985,22.729,8.475,2018
1030,Kuwait Finance House,Kuwait,3.418,0.6273,57.977,10.931,2018
1031,Concho Resources,United States,2.921,1.132,14.381,22.763,2018
1032,GS Holdings,South Korea,14.758,0.7274,20.748,5.463,2018
1033,Chongqing Changan Auto,China,12.014,0.921,17.033,7.239,2018
1034,Schroders,United Kingdom,3.268,0.7637,30.421,13.195,2018
1035,Bankinter,Spain,2.487,0.6005,87.678,9.773,2018
1036,Scor,France,15.873,0.3226,49.469,7.611,2018
1037,JBS,Brazil,51.109,0.189,32.768,6.715,2018
1038,Continental Resources,United States,3.521,1.0229,14.378,25.431,2018
1039,JSW Steel,India,10.141,0.65,14.054,11.622,2018
1040,Japan Exchange Group,Japan,1.09,0.4555,388.494,10.213,2018
1041,Metro Group,Germany,41.911,0.4884,19.063,5.074,2018
1042,Guosen Securities,China,1.404,0.6448,32.558,13.955,2018
1043,Whirlpool,United States,21.378,0.291,20.339,11.042,2018
1044,Kingfisher,United Kingdom,15.151,0.6305,14.714,8.658,2018
1045,Cincinnati Financial,United States,5.442,0.813,21.47,11.799,2018
1046,DaVita,United States,13.431,0.3946,18.942,11.581,2018
1047,CDW,United States,15.473,0.5924,7.028,11.934,2018
1048,Bank Of Hangzhou,China,5.375,0.6733,127.97,6.687,2018
1049,Kobe Steel,Japan,16.973,0.5701,22.12,3.925,2018
1050,General Growth Properties,United States,2.35,0.6143,23.258,19.781,2018
1051,Angang Steel,China,12.914,0.9302,14.646,7.438,2018
1052,Leucadia National,United States,12.152,0.015,49.001,8.462,2018
1053,Pembina Pipeline,Canada,4.488,0.7838,20.119,17.432,2018
1054,WR Berkley,United States,7.706,0.592,24.588,9.358,2018
1055,Tenaris,Luxembourg,5.967,0.5659,14.724,23.019,2018
1056,KT Corp,South Korea,21.139,0.4257,28.584,6.292,2018
1057,Conagra Brands,United States,7.834,0.8901,10.463,14.895,2018
1058,Expedia,United States,10.379,0.3271,20.429,17.103,2018
1059,Inner Mongolia Baotou Steel,China,8.417,0.3773,23.286,14.537,2018
1060,TCL Corp,China,16.79,0.4447,25.926,7.041,2018
1061,CMS Energy,United States,6.707,0.502,22.868,12.821,2018
1062,Dexia,Belgium,11.063,-0.5211,217.27,0.016,2018
1063,Legrand,France,6.227,0.8022,11.317,21.114,2018
1064,GKN,United Kingdom,12.455,0.6478,11.988,11.068,2018
1065,Cosmo Energy Holdings,Japan,22.765,0.657,15.899,2.914,2018
1066,Intact Financial,Canada,7.212,0.6102,21.634,10.391,2018
1067,CJ Corporation,South Korea,23.793,0.4102,27.393,4.499,2018
1068,Shanghai Construction,China,21.904,0.3945,30.292,5.131,2018
1069,MTN Group,South Africa,9.981,0.3317,19.581,18.382,2018
1070,Investec,United Kingdom,5.359,0.616,69.522,7.549,2018
1071,Zhejiang Zheneng Electric Power,China,7.95,0.5994,17.778,10.972,2018
1072,BDO Unibank,Philippines,2.984,0.5537,53.617,11.133,2018
1073,Grupo Inbursa,Mexico,4.483,0.9787,28.741,10.356,2018
1074,Lonza Group,Switzerland,5.187,0.7396,14.613,19.742,2018
1075,Torchmark,United States,4.202,1.4942,23.182,9.711,2018
1076,Grasim Industries,India,7.491,0.4197,31.592,10.744,2018
1077,Campbell Soup,United States,7.858,1.054,8.336,12.23,2018
1078,Krung Thai Bank,Thailand,4.818,0.6259,92.341,7.638,2018
1079,Renesas Electronics,Japan,7.126,0.8271,9.555,16.737,2018
1080,Lenovo Group,Hong Kong,44.302,-0.1157,29.499,5.832,2018
1081,L Brands,United States,12.633,0.9831,8.149,9.014,2018
1082,Ventas,United States,3.634,0.563,23.494,19.066,2018
1083,Advanced Semiconductor,Taiwan,9.633,0.7512,12.24,11.223,2018
1084,GD Power Development,China,9.11,0.3626,44.384,8.934,2018
1085,C.H. Robinson,United States,15.38,0.5251,4.308,12.036,2018
1086,Arthur J. Gallagher,United States,6.545,0.6811,16.128,12.529,2018
1087,Sojitz,Japan,16.389,0.5129,22.1,4.804,2018
1088,Korean Air,South Korea,10.696,0.7001,23.024,3.06,2018
1089,Steel Dynamics,United States,9.774,0.8395,6.973,11.379,2018
1090,Jiangsu Yanghe Brewery,China,2.914,1.1104,7.051,30.927,2018
1091,Universal Health,United States,10.484,0.7697,11.024,11.174,2018
1092,Guangzhou Rural Commercial Bank,China,4.583,0.8463,95.108,6.56,2018
1093,Pegatron,Taiwan,39.241,0.4826,16.407,5.885,2018
1094,RiseSun Real Estate Development,China,5.881,0.8907,31.426,7.187,2018
1095,Helvetia Holding,Switzerland,9.844,0.4118,59.986,5.888,2018
1096,Moody's,United States,4.356,1.0279,9.014,33.4,2018
1097,Celanese,United States,6.52,1.023,9.78,14.679,2018
1098,UC Rusal,Cyprus,9.97,1.2228,16.013,3.871,2018
1099,Newmont Mining,United States,7.506,0.048,20.483,21.548,2018
1100,Carlsberg,Denmark,9.372,0.1909,18.849,17.425,2018
1101,Kerry Group,Ireland,7.228,0.6638,8.886,18.739,2018
1102,Concordia Financial Group,Japan,2.898,0.5992,175.464,7.252,2018
1103,Markel,United States,6.344,0.2476,32.866,16.088,2018
1104,Symantec,United States,4.846,1.163,15.761,12.132,2018
1105,Aeroports de Paris,France,4.08,0.6441,17.143,21.829,2018
1106,Bank Pekao,Poland,2.328,0.6558,53.374,8.802,2018
1107,Intuitive Surgical,United States,3.302,0.7675,6.426,53.062,2018
1108,Hainan Airlines,China,9.381,0.5827,29.643,,2018
1109,BAIC Motor,China,19.858,0.3342,25.707,7.842,2018
1110,Quest Diagnostics,United States,7.694,0.782,10.695,13.921,2018
1111,KPN,Netherlands,7.328,0.5448,16.247,12.703,2018
1112,Aramark,United States,15.152,0.4983,13.733,9.356,2018
1113,Arch Capital Group,Bermuda,5.443,0.5071,32.132,10.815,2018
1114,DSV,Denmark,11.787,0.4842,6.356,14.934,2018
1115,Hankyu Hanshin Holdings,Japan,6.603,0.6354,21.199,9.699,2018
1116,AU Optronics,Taiwan,11.21,1.0637,14.834,4.091,2018
1117,Origin Energy,Australia,11.364,-0.7566,19.868,13.074,2018
1118,Tokyo Century,Japan,9.133,0.4631,35.35,7.153,2018
1119,Singapore Airlines,Singapore,11.234,0.4149,20.085,9.874,2018
1120,EletrobrÃ¡s,Brazil,11.898,-0.5526,52.147,7.135,2018
1121,Dubai Islamic Bank,United Arab Emirates,2.804,1.086,57.47,6.593,2018
1122,Grifols,Spain,5.001,0.785,13.375,18.667,2018
1123,Arab National Bank,Saudi Arabia,2.066,0.8071,45.783,7.975,2018
1124,Attijariwafa Bank,Morocco,3.719,0.5554,50.891,10.035,2018
1125,Thai Beverage,Thailand,5.563,0.8736,12.569,15.232,2018
1126,Qantas Airways,Australia,12.517,0.7236,14,7.65,2018
1127,XPO Logistics,United States,16.033,0.3633,12.961,13.159,2018
1128,Air France-KLM,France,29.08,-0.3091,29.309,3.778,2018
1129,Saputo,Canada,8.874,0.6832,6.383,12.965,2018
1130,BCI-Banco Credito,Chile,3.195,0.5723,55.097,9.209,2018
1131,Sika,Switzerland,6.348,0.6538,5.944,20.643,2018
1132,Mondi,United Kingdom,8.008,0.7568,8.657,13.148,2018
1133,Mitsubishi UFJ Lease,Japan,7.747,0.4892,49.438,6.052,2018
1134,Korea Gas,South Korea,19.613,-1.0671,34.692,4.622,2018
1135,Bombardier,Canada,16.672,-0.4612,26.726,7.82,2018
1136,Brighthouse Financial,United States,8.44,-0.096,218.997,5.762,2018
1137,Cheniere Energy,United States,6.667,-0.09,28.341,15.199,2018
1138,Hyundai Marine & Fire,South Korea,11.673,0.411,36.875,3.182,2018
1139,Power Assets Holdings,Hong Kong,0.182,1.0675,13.688,16.137,2018
1140,Yara International,Norway,11.452,0.3896,16.672,11.417,2018
1141,Datang International Power,China,9.946,0.245,39.973,8.623,2018
1142,AES,United States,12.474,0.158,32.573,8.129,2018
1143,Cintas,United States,6.337,0.6599,6.929,19.627,2018
1144,Ajinomoto,Japan,10.378,0.5509,13.407,10.441,2018
1145,RTL Group,Luxembourg,7.188,0.8335,9.604,13.024,2018
1146,NRG Energy,United States,10.609,-1.696,23.752,10.993,2018
1147,Arca Continental,Mexico,8.074,0.6853,12.617,11.178,2018
1148,Lixil Group,Japan,15.373,0.4925,19.813,6.648,2018
1149,Nitto Denko,Japan,7.726,0.7884,8.818,12.346,2018
1150,Sino-Ocean Land Holdings,China,6.885,0.7565,29.468,5.429,2018
1151,Terumo,Japan,5.303,0.8237,9.635,20.082,2018
1152,Magnit,Russia,19.595,0.6083,9.155,8.097,2018
1153,Liberty Broadband,United States,0.022,2.033,11.958,12.826,2018
1154,Harbin Bank,China,4.386,0.7767,86.649,3.04,2018
1155,First Financial Holding,Taiwan,2.47,0.5089,88.514,8.457,2018
1156,Cerner,United States,5.175,0.8538,6.512,20.184,2018
1157,China Molybdenum,China,3.828,0.564,15.608,25.581,2018
1158,Jeronimo Martins,Portugal,19.63,0.459,7.735,10.252,2018
1159,Boston Properties,United States,2.631,0.5412,19.584,19.2,2018
1160,SGS,Switzerland,6.451,0.6309,6.099,18.993,2018
1161,Amcor,Australia,9.139,0.6398,9.06,12.132,2018
1162,J.B. Hunt Transport Services,United States,7.509,0.7017,4.422,13.682,2018
1163,President Chain Store,Taiwan,7.572,1.0275,4.67,10.585,2018
1164,Vienna Insurance Group,Austria,11.242,0.3223,61.183,4.116,2018
1165,Dover,United States,7.939,0.7709,10.543,11.93,2018
1166,Hoya,Japan,4.833,0.8977,6.118,21.555,2018
1167,FonciÃ¨re des RÃ©gions,France,1.116,1.0311,26.18,8.578,2018
1168,Metro,Canada,10.372,1.3497,6.68,7.298,2018
1169,China Shipbuilding Industry,China,5.134,0.126,31.977,18.638,2018
1170,Samsung SDI,South Korea,6.233,0.6316,15.333,11.944,2018
1171,Clorox,United States,6.08,0.807,5.444,15.611,2018
1172,AGL Energy,Australia,9.968,0.6408,11.229,10.867,2018
1173,Inter Rao,Russia,15.722,0.9232,10.934,6.744,2018
1174,Beijing Enterprises,Hong Kong,7.38,0.8829,21.945,6.568,2018
1175,Monster Beverage,United States,3.485,0.8587,4.74,27.723,2018
1176,Flextronics International,Singapore,25.441,0.4285,13.716,7.809,2018
1177,Fidelity National Financial,United States,8.84,0.796,9.018,10.509,2018
1178,Evraz Group,United Kingdom,10.814,0.6857,10.38,10.023,2018
1179,Orient Securities,China,1.357,0.472,35.776,12.182,2018
1180,Industrial Alliance Insurance,Canada,8.151,0.4363,48.38,4.46,2018
1181,Meiji Holdings,Japan,11.196,0.5529,8.722,11.468,2018
1182,Hyundai Heavy Industries,South Korea,12.334,-0.5543,28.405,8.272,2018
1183,Cosco Shipping,China,13.903,0.38,20.56,8.048,2018
1184,Punjab National Bank,India,8.533,0.177,112.93,3.637,2018
1185,Arrow Electronics,United States,27.929,0.4273,16.125,6.725,2018
1186,Hindalco Industries,India,14.94,0.2833,23.717,8.087,2018
1187,Norwegian Cruise Line Holdings,United States,5.539,0.8011,14.485,11.562,2018
1188,Ternium,Luxembourg,9.72,0.905,12.415,7.841,2018
1189,Terna,Italy,2.463,0.7764,20.447,11.706,2018
1190,Oriental Land,Japan,4.324,0.7326,8.609,34.183,2018
1191,Harris,United States,6.058,0.639,10.07,18.599,2018
1192,Ashtead Group,United Kingdom,4.739,1.2858,9.042,14.844,2018
1193,FamilyMart,Japan,11.447,0.2953,16.236,12.737,2018
1194,Wm Morrison Supermarkets,United Kingdom,22.44,0.4043,13.747,8.097,2018
1195,KION Group,Germany,8.981,0.5272,14.171,10.167,2018
1196,Coty,United States,9.339,-0.2923,23.765,10.723,2018
1197,Lendlease Group,Australia,13.339,0.6051,12.352,7.883,2018
1198,Arkema,France,9.391,0.6497,11.641,9.984,2018
1199,Givaudan,Switzerland,5.132,0.7315,7.5,21.055,2018
1200,Paychex,United States,3.308,0.9005,6.843,22.756,2018
1201,Focus Media Information Technology,China,1.831,0.9212,2.497,22.245,2018
1202,Innolux,Taiwan,10.335,0.9374,13.941,3.863,2018
1203,Materials Industry Zhongda Group,China,41.103,0.4032,15.314,4.358,2018
1204,NASDAQ,United States,4.144,0.741,15.79,15.117,2018
1205,RSA Insurance Group,United Kingdom,9.15,0.3722,24.82,9.092,2018
1206,Ricoh,Japan,18.617,-1.2214,24.833,6.946,2018
1207,PVH,United States,8.915,0.5378,11.886,11.805,2018
1208,East West Bancorp,United States,1.552,0.5229,37.693,10.086,2018
1209,National Oilwell Varco,United States,7.354,-0.183,20.01,15.529,2018
1210,Top Frontier Investment Holdings,Philippines,16.385,0.2443,29.984,1.682,2018
1211,Ihs Markit,United Kingdom,3.688,0.592,14.697,20.443,2018
1212,Hesteel,China,15.862,0.2325,30.557,5.498,2018
1213,Electric Power Development,Japan,7.726,0.6176,24.892,5.054,2018
1214,Magnitogorsk Iron & Steel,Russia,7.94,1.2215,7.879,8.251,2018
1215,Koito Manufacturing,Japan,7.659,0.7525,6.327,11.271,2018
1216,Ayala,Philippines,4.805,0.6003,20.52,11.543,2018
1217,Wynn Resorts,United States,6.546,0.442,12.215,21.245,2018
1218,Bank of Baroda,India,7.804,0.2707,110.76,5.602,2018
1219,Brown-Forman,United States,3.215,0.751,5.042,27.343,2018
1220,Worldpay,United States,3.949,0.0036,28.95,23.969,2018
1221,Bank of Tianjin,China,4.411,0.5758,107.788,3.581,2018
1222,Yuanta Financial Holding,Taiwan,4.389,0.6413,78.743,5.679,2018
1223,UCB,Belgium,5.11,0.8493,11.908,14.162,2018
1224,E-mart,South Korea,14.044,0.5419,15.008,6.801,2018
1225,Shiseido,Japan,9.351,0.3394,8.524,26.333,2018
1226,X5 Retail Group,Netherlands,23.225,0.4916,9.607,7.886,2018
1227,SKF Group,Sweden,9.457,0.6936,10.301,9.739,2018
1228,Yum China Holdings,United States,8.081,0.516,4.894,14.451,2018
1229,Phoenix Group Holdings,United Kingdom,7.786,-0.0348,100.155,4.24,2018
1230,Samsung SDS,South Korea,8.226,0.4691,6.798,16.167,2018
1231,Equity Residential,United States,2.481,0.409,20.384,23.032,2018
1232,Hna Technology,China,48.093,0.118,17.87,,2018
1233,Lotte Shopping,South Korea,18.552,-0.1319,26.107,6.294,2018
1234,Alexion Pharmaceuticals,United States,3.639,0.5221,13.83,26.624,2018
1235,China Gas Holdings,Hong Kong,5.101,0.752,8.921,18.609,2018
1236,Antofagasta,United Kingdom,4.735,0.7469,14.21,13.969,2018
1237,Airports of Thailand,Thailand,1.677,0.6447,5.531,31.958,2018
1238,Hess,United States,5.571,-3.856,22.072,19.321,2018
1239,Host Hotels & Resorts,United States,5.385,0.659,12.064,15.368,2018
1240,Sun Art Retail Group,Hong Kong,15.127,0.4113,9.173,11.181,2018
